,assembler,type_input_data,type_ref_data,Contigs/scaffolds,Time_min,ContigLength/ScaffoldsLenght,Assembly_length,max_memory_vsz_mb,max_memory_rss_mb,path_ref,script,name_script,path_config_file,Comment,min_fot_score,lenght_ref,ref_vs_qry,qry_vs_ref,X19,Score,Secondary_title,Species,Gene_Count
259,MitoFinder,genome,part_COI_Ecy,1,568.966699999999946,11897,645,19297.5400000000009,14963.1399999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.827905358385526,14370,0.823103688239388,0.99420021854249,NA,0.911302316291853,Pool animals,E. cyaneus,1
260,MitoFinder,genome,part_COI_EveS,1,350.88330000000002,10565,NA,19457.7599999999984,10645.1599999999999,NA,NA,NA,NA,S by W,0.677200179475675,15601,0.621947311069803,0.918409843823947,NA,0.804389333592358,NA,NA,11
261,MitoFinder,genome_10p,full_COI_Ecy,1,50.9833300000000023,2602,0,19328.7599999999984,2153.59000000000015,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.18107167710508,14370,0.179123173277662,0.98923904688701,NA,0.587358474317438,Pool animals,E. cyaneus,NA
262,MitoFinder,genome_10p,full_mt_genom_Ecy,5,52.9833300000000023,12759,0,19392.7599999999984,2153.34999999999991,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.887891440501044,14370,0.870702853166319,0.980641116074928,NA,0.734808852435573,Pool animals,E. cyaneus,14
263,MitoFinder,genome_10p,full_mt_genom_Eve,5,52.9500000000000028,12759,0,19392.7599999999984,2153.76000000000022,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.887891440501044,14370,0.870702853166319,0.980641116074928,NA,0.734808852435573,Pool animals,E. cyaneus,NA
264,MitoFinder,genome_10p,part_COI_Ecy,1,50.7833299999999994,2602,0,19393.7599999999984,2153.53999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.18107167710508,14370,0.179123173277662,0.98923904688701,NA,0.587358474317438,Pool animals,E. cyaneus,NA
265,MitoFinder,genome_16p,full_COI_Ecy,1,82.433329999999998,4098,NA,19392.7599999999984,3281.26999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.28517745302714,14370,0.281558803061935,0.987310883357736,NA,0.638511784861703,Pool animals,E. cyaneus,NA
266,MitoFinder,genome_16p,full_mt_genom_Ecy,3,84.8666699999999992,13002,0,19392.7599999999984,3281.51999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.904801670146137,14370,0.899582463465553,0.994231656668205,NA,0.782987280903308,Pool animals,E. cyaneus,14
267,MitoFinder,genome_16p,full_mt_genom_Eve,3,84.2333299999999809,13002,0,19457.7599999999984,3281.63000000000011,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.904801670146137,14370,0.899582463465553,0.994231656668205,NA,0.782987280903308,Pool animals,E. cyaneus,NA
268,MitoFinder,genome_16p,part_COI_Ecy,1,81.9000000000000057,4098,0,19392.7599999999984,3281.07000000000016,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.28517745302714,14370,0.281558803061935,0.987310883357736,NA,0.638511784861703,Pool animals,E. cyaneus,NA
269,MitoFinder,genome_1p,full_COI_Ecy,0,4.88333300000000037,0,0,973.389999999999986,482.069999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,No assemb,0,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
270,MitoFinder,genome_1p,full_mt_genom_Ecy,0,4.95000000000000018,0,0,970.92999999999995,465.470000000000027,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,No assemb,0,14370,0,0,NA,0,Pool animals,E. cyaneus,0
271,MitoFinder,genome_1p,full_mt_genom_Eve,0,4.90000000000000036,0,0,971.450000000000045,469.70999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,No assemb,0,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
272,MitoFinder,genome_1p,part_COI_Ecy,0,4.88333300000000037,0,0,973.389999999999986,482.069999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,No assemb,0,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
273,MitoFinder,genome_3x,full_COI_Bpul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Косяк с референсом,NA,16284,NA,NA,NA,NA,NA,NA,NA
274,MitoFinder,genome_3x,full_COI_Ecy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,переделать.косяк референса,NA,14370,NA,NA,NA,NA,NA,NA,NA
275,MitoFinder,genome_3x,full_mt_genom_Bpul,1,172.2167,15831,NA,19850.83,7343.91,NA,NA,NA,NA,NA,0.972181282240236,16284,0.972119872267256,0.999936832796412,NA,0.986059496825978,NA,NA,15
276,MitoFinder,genome_3x,full_mt_genom_Bpul_Eve,NA,168.8667,NA,NA,8428.82,7343.6,NA,NA,NA,NA,не смог собрать,NA,16284,NA,NA,NA,NA,NA,NA,0
277,MitoFinder,genome_3x,full_mt_genom_Ecy,2,273.5333,13500,NA,19457.76,8899.86,NA,NA,NA,NA,NA,0.9368019869087,14370,0.932985386221294,0.995925925925926,NA,0.84142832476398,NA,NA,14
278,MitoFinder,genome_3x,full_mt_genom_Eve,2,276.0167,13500,NA,19457.76,8899.66,NA,NA,NA,NA,NA,0.9368019869087,14370,0.932985386221294,0.995925925925926,NA,0.84142832476398,NA,NA,14
279,MitoFinder,genome_3x,part_COI_Bpul,1,170.3167,15831,NA,19850.83,7343.27,NA,NA,NA,NA,NA,0.972181282240236,16284,0.972119872267256,0.999936832796412,NA,0.986059496825978,NA,NA,15
280,MitoFinder,genome_3x,part_COI_Ecy,1,272.4667,11620,NA,19392.76,8900.1,NA,NA,NA,NA,NA,0.808629088378567,14370,0.804871259568546,0.995352839931153,NA,0.902213296969568,NA,NA,1
281,MitoFinder,genome_NCBI,full_COI_Ecy,3,1326.16699999999992,19588,0,26481.2400000000016,23990.0800000000017,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.733510312436185,14370,1,0.733510312436185,NA,0.700088489551428,One animal,E. cyaneus,NA
282,MitoFinder,genome_NCBI,full_mt_genom_Ecy,6,1331.7829999999999,27339,0,26485.1699999999983,23994.3899999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.525549581184389,14370,1,0.525549581184389,NA,0.554441457258863,One animal,E. cyaneus,NA
283,MitoFinder,genome_NCBI,full_mt_genom_Eve,3,1329.40000000000009,20550,0,26484.4199999999983,23989.619999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.699172749391727,14370,1,0.699172749391727,0.699172749391727,0.682919708029198,One animal,E. cyaneus,NA
284,MitoFinder,genome_NCBI,part_COI_Ecy,1,1327.01700000000005,15374,0,26485.380000000001,23991.630000000001,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.934564849746325,14370,1,0.934564849746325,NA,0.967282424873165,One animal,E. cyaneus,NA
285,MitoFinder,genome_NCBI_50p,full_COI_Ecy,1,1326.16699999999992,15372,NA,26481.2400000000016,23990.0800000000017,NA,NA,NA,NA,NA,0.942688004163414,14370,1,0.942688004163414,NA,0.971344002081705,NA,NA,NA
286,MitoFinder,genome_NCBI_50p,full_mt_genom_Ecy,5,1331.7829999999999,22368,NA,26485.1699999999983,23994.3899999999994,NA,NA,NA,NA,NA,0.647845135908441,14370,1,0.647845135908441,NA,0.62392256795422,NA,NA,NA
287,MitoFinder,genome_NCBI_50p,full_mt_genom_Eve,3,1329.40000000000009,19388,NA,26484.4199999999983,23989.619999999999,NA,NA,NA,NA,NA,0.747421085207345,14370,1,0.747421085207345,NA,0.707043875937008,NA,NA,NA
288,MitoFinder,genome_NCBI_50p,part_COI_Ecy,1,1327.01700000000005,15372,NA,26485.380000000001,23991.630000000001,NA,NA,NA,NA,NA,0.942688004163414,14370,1,0.942688004163414,NA,0.971344002081705,NA,NA,NA
289,MitoFinder,transcriptome,full_COI_Ecy,6,55.3333299999999966,13984,NA,19328.8899999999994,5742.27999999999975,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,1,14370,0.244885177453027,0.244885177453027,NA,0.41410925539318,One animal,E. cyaneus,NA
290,MitoFinder,transcriptome,full_mt_genom_Bpul,83,85.316670000000002,171738,NA,19400.8899999999994,6137.15999999999985,NA,NA,NA,NA,NA,0.095465505808187,16284,0.900454433800049,0.0859623379799462,NA,0.273482617589815,NA,NA,14
291,MitoFinder,transcriptome,full_mt_genom_Ecy,43,67.3666699999999992,91171,9881,19392.7599999999984,5741.81999999999971,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.160810113004498,14370,0.727974947807933,0.117065733621437,NA,0.25727665209684,One animal,E. cyaneus,12
292,MitoFinder,transcriptome,full_mt_genom_Eve,20,56.8666699999999992,39145,7390,19393.7599999999984,5742.03999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.372093912142556,14370,0.577661795407098,0.21494443734832,NA,0.303675036224493,One animal,E. cyaneus,NA
293,MitoFinder,transcriptome,full_mt_genom_EveS_EveS,24,57.4666700000000006,54169,NA,19392.7599999999984,6601.55000000000018,NA,NA,NA,NA,S by W,NA,15601,0,0,NA,NA,NA,NA,15
294,MitoFinder,transcriptome,part_COI_Ecy,3,50.5499999999999972,10681,645,19392.7599999999984,5742.05000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.743284620737647,14370,0.244885177453027,0.329463533377025,NA,0.412741666225258,One animal,E. cyaneus,NA
295,MitoFinder,transcriptome_10p,full_COI_Ecy,2,8.13333300000000037,7316,0,19457.7599999999984,595.169999999999959,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.509116214335422,14370,0.412247738343772,0.809732094040459,NA,0.557774011679913,One animal,E. cyaneus,NA
296,MitoFinder,transcriptome_10p,full_mt_genom_Ecy,11,12.7166700000000006,29720,0,19457.7599999999984,595.169999999999959,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.483512786002692,14370,0.993249826026444,0.480248990578735,NA,0.51198017337924,One animal,E. cyaneus,NA
297,MitoFinder,transcriptome_10p,full_mt_genom_Eve,7,11.0666700000000002,21979,0,19457.7599999999984,595.17999999999995,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.6538059056372,14370,0.993249826026444,0.64939260202921,NA,0.609826369137498,One animal,E. cyaneus,NA
298,MitoFinder,transcriptome_10p,part_COI_Ecy,2,8.11666699999999786,7316,0,19457.7599999999984,595.110000000000014,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.509116214335422,14370,0.412247738343772,0.809732094040459,NA,0.557774011679913,One animal,E. cyaneus,NA
299,MitoFinder,transcriptome_1p,full_COI_Ecy,1,1.30000000000000004,2306,0,19263.7599999999984,81.5100000000000051,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.160473208072373,14370,0.157341684064022,0.980485689505637,NA,0.574575145410508,One animal,E. cyaneus,NA
300,MitoFinder,transcriptome_1p,full_mt_genom_Ecy,8,67.3666699999999992,14534,0,19392.7599999999984,5741.81999999999971,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.988716113939728,14370,0.891510090466249,0.881450392183845,NA,0.721669149147455,One animal,E. cyaneus,NA
301,MitoFinder,transcriptome_1p,full_mt_genom_Eve,5,56.8666699999999992,9323,0,19393.7599999999984,5742.03999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.648782185107864,14370,0.63723034098817,0.98219457256248,NA,0.617051774664628,One animal,E. cyaneus,NA
302,MitoFinder,transcriptome_1p,part_COI_Ecy,1,50.5499999999999972,2306,0,19392.7599999999984,5742.05000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.160473208072373,14370,0.157341684064022,0.980485689505637,NA,0.574575145410508,One animal,E. cyaneus,NA
303,MitoFinder,transcriptome_our,full_COI_Ecy,1,34.6333300000000008,6549,0,19457.7599999999984,5119.53999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.455741127348643,14370,0.424565066109951,0.931592609558711,NA,0.702974700754325,Pool animals,E. cyaneus,NA
304,MitoFinder,transcriptome_our,full_mt_genom_Ecy,6,40.8500000000000014,26166,0,19393.7599999999984,5118.94999999999982,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.549464801784054,14370,0.959429366736256,0.527172666819537,NA,0.550683375501628,Pool animals,E. cyaneus,NA
305,MitoFinder,transcriptome_our,full_mt_genom_Eve,5,38.2666699999999977,24694,0,19392.7599999999984,5118.69999999999982,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.582218190794588,14370,0.959429366736256,0.55859723009638,NA,0.575061196906808,Pool animals,E. cyaneus,NA
306,MitoFinder,transcriptome_our,part_COI_Ecy,1,38.316670000000002,6549,0,19457.7599999999984,5119.90999999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_Mitofinder,"Script_Mitofinder,sh",no_use,NA,0.455741127348643,14370,0.424565066109951,0.931592609558711,NA,0.702974700754325,Pool animals,E. cyaneus,NA
307,MitoZ,genome,de_novo,1,254.866700000000009,8818,8818,28154.130000000001,25106.3899999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.613639526791928,14370,0.609881697981907,0.993876162395101,NA,0.804349346792235,Pool animals,E. cyaneus,9
308,MitoZ,genome,de_novo_Bpul,1,434.36669999999998,15881,NA,39716.5999999999985,33825.9499999999971,NA,NA,NA,NA,NA,0.975251780889216,16284,0.975251780889216,1,NA,0.98762589044461,NA,B. pullus,NA
309,MitoZ,genome,de_novo_EveS,2,137.199999999999989,11278,NA,14582.4799999999996,12595.3899999999994,NA,NA,NA,NA,S by W,0.722902378052689,15601,0.718864175373374,0.994413903174322,NA,0.734045114150098,NA,NA,12
310,MitoZ,genome_10p,de_novo,2,19.6666699999999999,5478,0,5016.5600000000004,2880.46000000000004,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.381210855949895,14370,0.377870563674321,0.991237677984666,NA,0.562579774402223,Pool animals,E. cyaneus,5
311,MitoZ,genome_16p,de_novo,2,32.7999999999999972,6570,0,5425.52000000000044,4517.28999999999996,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.457202505219206,14370,0.454975643702157,0.995129375951294,NA,0.601826881218165,Pool animals,E. cyaneus,7
312,MitoZ,genome_1p,de_novo,0,1.83333300000000001,0,0,1326.06999999999994,553.539999999999964,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,No assemb,NA,14370,NA,NA,NA,NA,Pool animals,E. cyaneus,NA
313,MitoZ,genome_3x,de_novo,1,115.4167,7320,NA,15210.02,13519.04,NA,NA,NA,NA,NA,0.509394572025052,14370,0.498677800974252,0.97896174863388,NA,0.746758530408295,NA,NA,8
314,MitoZ,genome_3x,de_novo_Bpul,1,82.53333,15660,NA,11972.17,10545.21,NA,NA,NA,NA,NA,0.961680176860722,16284,0.961680176860722,1,NA,0.98084008843036,NA,NA,15
315,MitoZ,genome_NCBI,de_novo,1,619.416699999999992,15381,0,50742.5400000000009,37566.1399999999994,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.935439828359665,14370,1,0.935439828359665,NA,0.967719914179835,One animal,E. cyaneus,15
316,MitoZ,genome_NCBI_50p,de_novo,1,333.433299999999974,15225,NA,30046.9500000000007,26269.5200000000004,NA,NA,NA,NA,NA,0.94384236453202,14370,0.993041057759221,0.937274220032841,NA,0.96853941058102,NA,NA,15
317,MitoZ,transcriptome,de_novo,2,30.6666699999999999,14693,11833,5743.34000000000015,4953.63000000000011,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.978016742666576,14370,0.998956158663883,0.976995848363166,NA,0.863492187423408,One animal,E. cyaneus,15
318,MitoZ,transcriptome,de_novo_EveS,2,28.8500000000000014,8736,NA,6643.46000000000004,5852.61999999999989,NA,NA,NA,NA,S by W,NA,15601,0,0,NA,NA,NA,NA,10
319,MitoZ,transcriptome,full_mt_genom_Bpul,1,32.2666699999999977,16188,NA,6137.89000000000033,5348.3100000000004,NA,NA,NA,NA,NA,0.994104642593958,16284,0.918816015720953,0.92426488757104,NA,0.959296386471488,NA,NA,15
320,MitoZ,transcriptome_10p,de_novo,1,6.15000000000000036,8310,0,5021.78999999999996,1057.76999999999998,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.578288100208768,14370,0.574599860821155,0.993622141997593,NA,0.78662752575688,One animal,E. cyaneus,8
321,MitoZ,transcriptome_1p,de_novo,3,2.88333300000000001,5907,0,4952.5600000000004,581.980000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.411064718162839,14370,0.409881697981907,0.997122058574573,NA,0.537850452013163,One animal,E. cyaneus,7
322,MitoZ,transcriptome_our,de_novo,4,30.1999999999999993,11904,0,5275.26000000000022,4485.5600000000004,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_MitoZ,"Script_MitoZ,sh",no_use,NA,0.82839248434238,14370,0.788726513569937,0.952116935483871,NA,0.704808983349048,Pool animals,E. cyaneus,NA
323,mtGrasp,genome,full_COI_Bpul,1,371.949999999999989,15651,NA,212200.5,32548.0400000000009,NA,NA,NA,NA,NA,0.958536831108455,16284,0.867833805942547,0.905373458564948,NA,0.93293602390399,NA,B. pullus,NA
324,mtGrasp,genome,full_COI_Ecy,1,346,2658,0,211608.399999999994,19130.3499999999985,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.184968684759917,14370,0.180097425191371,0.973664409330323,NA,0.584682629820403,Pool animals,E. cyaneus,3
325,mtGrasp,genome,full_COI_EveS,1,434.550000000000011,3174,NA,212200.5,15633.5900000000001,NA,NA,NA,NA,S by W,0.203448496891225,15601,0.203448496891225,1,NA,0.601724248445615,NA,NA,NA
326,mtGrasp,genome,full_mt_genom_Bpul,1,379.683299999999974,15651,NA,1048959,32657.2700000000004,NA,NA,NA,NA,NA,0.961127487103906,16284,0.961127487103906,1,NA,0.980563743551955,NA,B. pullus,NA
327,mtGrasp,genome,full_mt_genom_Bpul_Eve,1,377.86669999999998,15651,NA,212200.5,32658.9500000000007,NA,NA,NA,NA,NA,0.961127487103906,16284,0.961127487103906,1,NA,0.980563743551955,NA,B. pullus,NA
328,mtGrasp,genome,full_mt_genom_Ecy,1,352,14372,0,212198.899999999994,19079.6599999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,Много NNNNNN в сборке,0.990378316395743,14370,0.829157967988866,0.821180072362928,NA,0.910179089186883,Pool animals,E. cyaneus,13
329,mtGrasp,genome,full_mt_genom_Eve,5,240,12031,0,212199.200000000012,19238.7999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.83723034098817,14370,0.827835768963118,0.988778987615327,NA,0.713461274391655,Pool animals,E. cyaneus,0
330,mtGrasp,genome,full_mt_genom_EveS_Ecy,4,377.183299999999974,9307,NA,211615.5,15630.4599999999991,NA,NA,NA,NA,S by W,0.596564322799821,15601,0.596564322799821,1,NA,0.79828216139991,NA,NA,0
331,mtGrasp,genome,full_mt_genom_EveS_EveS,1,494.666699999999992,12523,NA,1048959,15625.7800000000007,NA,NA,NA,NA,S by W,0.802779875937602,15601,0.686814947759759,0.855545795735846,NA,0.836285154858303,NA,NA,12
332,mtGrasp,genome,part_COI_Bpul,1,378.766700000000014,15651,NA,212200.5,32671.8100000000013,NA,NA,NA,NA,NA,0.958536831108455,16284,0.867833805942547,0.905373458564948,NA,0.93293602390399,NA,B. pullus,NA
333,mtGrasp,genome,part_COI_Ecy,1,347,2658,0,1048954,19906.9099999999999,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.184968684759917,14370,0.180097425191371,0.973664409330323,NA,0.584682629820403,Pool animals,E. cyaneus,3
334,mtGrasp,genome,part_COI_EveS,1,435.433299999999974,3174,NA,212200.5,15638.6100000000006,NA,NA,NA,NA,S by W,0.203448496891225,15601,0.203448496891225,1,NA,0.601724248445615,NA,NA,4
335,mtGrasp,genome_10p,full_COI_Ecy,0,15.5833300000000001,0,0,2594.7800000000002,1815.22000000000003,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
336,mtGrasp,genome_10p,full_mt_genom_Ecy,0,15.5,0,0,2609.61999999999989,1831.83999999999992,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
337,mtGrasp,genome_10p,full_mt_genom_Eve,0,15.5500000000000007,0,0,2608.7199999999998,1833.25,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
338,mtGrasp,genome_10p,part_COI_Ecy,0,15.5,0,0,2593.59000000000015,1814.25,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
339,mtGrasp,genome_16p,full_COI_Ecy,1,28.2833299999999994,2531,0,1048959,2775.73000000000002,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,0.176130828114127,14370,0.174739039665971,0.992097984986172,NA,0.585741963191568,Pool animals,E. cyaneus,NA
340,mtGrasp,genome_16p,full_mt_genom_Ecy,1,51.1333300000000008,2531,0,4176.98999999999978,3502.55000000000018,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.176130828114127,14370,0.174739039665971,0.992097984986172,NA,0.585741963191568,Pool animals,E. cyaneus,3
341,mtGrasp,genome_16p,full_mt_genom_Eve,2,29.6999999999999993,2621,0,3539.63999999999987,2789.2800000000002,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.176082669344294,14370,0.174739039665971,0.992369324685235,NA,0.460797758423875,Pool animals,E. cyaneus,0
342,mtGrasp,genome_16p,part_COI_Ecy,1,40.316670000000002,1370,0,211615.5,3100.57999999999993,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,NA,0.095337508698678,14370,0.0939457202505219,0.985401459854015,NA,0.543671172200805,Pool animals,E. cyaneus,1
343,mtGrasp,genome_1p,full_COI_Ecy,0,1.13333299999999992,0,0,1977.53999999999996,517.220000000000027,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
344,mtGrasp,genome_1p,full_mt_genom_Ecy,0,1.3333330000000001,0,0,2017,517.279999999999973,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
345,mtGrasp,genome_1p,full_mt_genom_Eve,0,1.13333299999999992,0,0,2016.95000000000005,517.269999999999982,/media/main/sandbox/ad/mt_BM/ref_mt_BM,/media/main/sandbox/ad/mt_BM/use_mtGrasp,"Script_mtGrasp,sh",no_use,No assemb,NA,14370,0,0,NA,0,Pool animals,E. cyaneus,NA
